ENTIDAD_RES,MUNICIPIO_RES,conteo::total_datos,ASMA-1,ASMA-2,ASMA-98,CARDIOVASCULAR-1,CARDIOVASCULAR-2,CARDIOVASCULAR-98,CLASIFICACION_FINAL_COVID-3,CLASIFICACION_FINAL_COVID-4,CLASIFICACION_FINAL_COVID-5,CLASIFICACION_FINAL_COVID-6,CLASIFICACION_FINAL_COVID-7,CLASIFICACION_FINAL_FLU-3,CLASIFICACION_FINAL_FLU-4,CLASIFICACION_FINAL_FLU-5,CLASIFICACION_FINAL_FLU-6,CLASIFICACION_FINAL_FLU-7,DIABETES-1,DIABETES-2,DIABETES-98,EMBARAZO-1,EMBARAZO-2,EMBARAZO-97,EMBARAZO-98,ENTIDAD_NAC-01,ENTIDAD_NAC-02,ENTIDAD_NAC-03,ENTIDAD_NAC-04,ENTIDAD_NAC-05,ENTIDAD_NAC-06,ENTIDAD_NAC-07,ENTIDAD_NAC-08,ENTIDAD_NAC-09,ENTIDAD_NAC-10,ENTIDAD_NAC-11,ENTIDAD_NAC-12,ENTIDAD_NAC-13,ENTIDAD_NAC-14,ENTIDAD_NAC-15,ENTIDAD_NAC-16,ENTIDAD_NAC-17,ENTIDAD_NAC-18,ENTIDAD_NAC-19,ENTIDAD_NAC-20,ENTIDAD_NAC-21,ENTIDAD_NAC-22,ENTIDAD_NAC-23,ENTIDAD_NAC-24,ENTIDAD_NAC-25,ENTIDAD_NAC-26,ENTIDAD_NAC-27,ENTIDAD_NAC-28,ENTIDAD_NAC-29,ENTIDAD_NAC-30,ENTIDAD_NAC-31,ENTIDAD_NAC-32,ENTIDAD_NAC-99,ENTIDAD_UM-01,ENTIDAD_UM-02,ENTIDAD_UM-03,ENTIDAD_UM-04,ENTIDAD_UM-05,ENTIDAD_UM-06,ENTIDAD_UM-07,ENTIDAD_UM-08,ENTIDAD_UM-09,ENTIDAD_UM-10,ENTIDAD_UM-11,ENTIDAD_UM-12,ENTIDAD_UM-13,ENTIDAD_UM-14,ENTIDAD_UM-15,ENTIDAD_UM-16,ENTIDAD_UM-17,ENTIDAD_UM-18,ENTIDAD_UM-19,ENTIDAD_UM-20,ENTIDAD_UM-21,ENTIDAD_UM-22,ENTIDAD_UM-23,ENTIDAD_UM-24,ENTIDAD_UM-25,ENTIDAD_UM-26,ENTIDAD_UM-27,ENTIDAD_UM-28,ENTIDAD_UM-29,ENTIDAD_UM-30,ENTIDAD_UM-31,ENTIDAD_UM-32,EPOC-1,EPOC-2,EPOC-98,HABLA_LENGUA_INDIG-1,HABLA_LENGUA_INDIG-2,HABLA_LENGUA_INDIG-99,HIPERTENSION-1,HIPERTENSION-2,HIPERTENSION-98,INDIGENA-1,INDIGENA-2,INDIGENA-99,INMUSUPR-1,INMUSUPR-2,INMUSUPR-98,INTUBADO-1,INTUBADO-2,INTUBADO-97,INTUBADO-99,MIGRANTE-1,MIGRANTE-2,MIGRANTE-99,NACIONALIDAD-1,NACIONALIDAD-2,NEUMONIA-1,NEUMONIA-2,OBESIDAD-1,OBESIDAD-2,OBESIDAD-98,ORIGEN-1,OTRA_COM-1,OTRA_COM-2,OTRA_COM-98,OTRO_CASO-1,OTRO_CASO-2,OTRO_CASO-99,RENAL_CRONICA-1,RENAL_CRONICA-2,RENAL_CRONICA-98,RESULTADO_ANTIGENO-97,RESULTADO_PCR-1,RESULTADO_PCR-10,RESULTADO_PCR-11,RESULTADO_PCR-13,RESULTADO_PCR-17,RESULTADO_PCR-2,RESULTADO_PCR-20,RESULTADO_PCR-21,RESULTADO_PCR-22,RESULTADO_PCR-23,RESULTADO_PCR-25,RESULTADO_PCR-26,RESULTADO_PCR-27,RESULTADO_PCR-28,RESULTADO_PCR-29,RESULTADO_PCR-3,RESULTADO_PCR-32,RESULTADO_PCR-34,RESULTADO_PCR-36,RESULTADO_PCR-37,RESULTADO_PCR-4,RESULTADO_PCR-5,RESULTADO_PCR-6,RESULTADO_PCR-7,RESULTADO_PCR-8,RESULTADO_PCR-9,RESULTADO_PCR-997,RESULTADO_PCR-999,RESULTADO_PCR_COINFECCION-1,RESULTADO_PCR_COINFECCION-10,RESULTADO_PCR_COINFECCION-11,RESULTADO_PCR_COINFECCION-13,RESULTADO_PCR_COINFECCION-17,RESULTADO_PCR_COINFECCION-2,RESULTADO_PCR_COINFECCION-20,RESULTADO_PCR_COINFECCION-21,RESULTADO_PCR_COINFECCION-22,RESULTADO_PCR_COINFECCION-23,RESULTADO_PCR_COINFECCION-25,RESULTADO_PCR_COINFECCION-26,RESULTADO_PCR_COINFECCION-27,RESULTADO_PCR_COINFECCION-28,RESULTADO_PCR_COINFECCION-29,RESULTADO_PCR_COINFECCION-3,RESULTADO_PCR_COINFECCION-32,RESULTADO_PCR_COINFECCION-34,RESULTADO_PCR_COINFECCION-37,RESULTADO_PCR_COINFECCION-4,RESULTADO_PCR_COINFECCION-5,RESULTADO_PCR_COINFECCION-6,RESULTADO_PCR_COINFECCION-7,RESULTADO_PCR_COINFECCION-8,RESULTADO_PCR_COINFECCION-9,RESULTADO_PCR_COINFECCION-997,RESULTADO_PCR_COINFECCION-998,RESULTADO_PCR_COINFECCION-999,SECTOR-10,SECTOR-11,SECTOR-12,SECTOR-13,SECTOR-15,SECTOR-2,SECTOR-3,SECTOR-4,SECTOR-5,SECTOR-6,SECTOR-8,SECTOR-9,SEXO-1,SEXO-2,TABAQUISMO-1,TABAQUISMO-2,TABAQUISMO-98,TIPO_PACIENTE-1,TIPO_PACIENTE-2,TOMA_MUESTRA_ANTIGENO-2,TOMA_MUESTRA_LAB-1,TOMA_MUESTRA_LAB-2,UCI-1,UCI-2,UCI-97,UCI-99,media::EDAD,mediana::EDAD
01,011,175,7,168,0,6,169,0,4,0,0,77,94,22,0,0,77,76,20,155,0,0,96,79,0,166,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,170,0,0,172,3,21,154,0,0,172,3,7,168,0,3,61,111,0,0,0,175,175,0,18,157,8,167,0,175,2,171,2,12,162,1,4,171,0,175,13,4,10,0,0,0,0,0,0,0,0,0,0,1,4,6,0,4,0,0,3,50,0,1,2,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,77,48,0,0,0,41,0,0,0,0,130,0,4,0,0,96,79,10,165,0,111,64,175,98,77,6,58,111,0,25.965714285714284,21.0
02,001,296,11,285,0,7,289,0,6,1,8,18,263,27,1,8,18,242,40,254,2,3,146,146,1,1,203,6,0,0,1,1,1,6,1,4,4,1,9,0,9,0,2,0,19,1,0,0,1,9,2,0,0,0,7,0,2,6,0,292,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,285,0,7,284,5,47,249,0,6,286,4,6,290,0,27,217,52,0,0,6,290,290,6,208,88,20,276,0,296,7,289,0,81,186,29,11,285,0,296,8,1,63,2,8,0,3,1,0,2,1,0,0,0,0,15,0,6,0,1,2,164,1,0,0,0,16,2,0,0,2,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,164,1,0,0,0,16,101,2,0,0,0,0,233,0,2,3,57,0,1,0,150,146,19,277,0,52,244,296,280,16,5,239,52,0,26.199324324324323,23.0
02,002,679,50,628,1,301,378,0,32,2,21,41,583,34,2,21,41,581,186,492,1,7,351,321,0,2,427,1,0,4,1,5,2,4,5,16,5,0,26,32,10,1,11,0,5,4,1,0,1,44,47,1,2,0,6,0,10,6,0,661,2,0,0,1,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,174,504,1,1,668,10,288,390,1,2,668,9,117,562,0,38,545,96,0,0,5,674,673,6,530,149,197,482,0,679,59,619,1,87,456,136,70,609,0,679,15,1,40,1,21,0,2,3,0,0,0,1,0,5,2,17,0,32,0,0,0,496,2,0,0,0,18,23,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,496,2,1,0,0,18,115,23,0,0,7,0,320,0,0,346,0,6,0,0,358,321,149,530,0,96,583,679,661,18,18,565,96,0,46.74963181148748,52.0
02,003,17,0,17,0,2,15,0,0,0,1,9,7,1,0,1,9,6,1,16,0,0,6,11,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,17,0,3,14,0,0,17,0,0,17,0,1,6,10,0,0,0,17,17,0,7,10,0,17,0,17,4,13,0,10,6,1,0,17,0,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,2,0,0,0,0,0,5,0,0,12,0,0,0,0,6,11,1,16,0,10,7,17,8,9,2,5,10,0,33.588235294117645,34.0
02,004,366,14,352,0,21,345,0,14,11,12,30,299,28,11,12,30,285,39,327,0,6,164,196,0,0,257,2,0,2,4,4,4,2,7,3,8,0,11,3,7,1,6,0,1,4,0,0,1,12,5,2,1,1,6,0,0,12,0,347,2,0,1,0,0,0,6,0,0,0,1,1,0,0,0,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,12,354,0,0,355,11,51,315,0,0,357,9,15,351,0,33,250,83,0,4,5,357,354,12,272,94,28,338,0,366,38,328,0,49,310,7,8,358,0,366,8,0,30,0,12,0,0,1,0,0,0,0,0,1,0,12,0,14,0,1,8,237,11,1,0,0,23,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237,11,0,0,0,23,75,7,0,0,6,0,213,0,1,141,0,5,0,0,170,196,33,333,0,83,283,366,343,23,40,243,83,0,22.35792349726776,12.5
02,005,7,0,6,1,0,6,1,0,0,0,2,5,0,0,0,2,5,0,6,1,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,1,0,6,1,0,6,1,0,6,1,0,4,3,0,0,0,7,7,0,4,3,0,6,1,7,0,6,1,2,4,1,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,5,0,0,1,0,0,0,0,3,4,0,6,1,3,4,7,7,0,0,4,3,0,25.571428571428573,29.0
03,001,113,6,107,0,4,109,0,7,0,5,13,88,19,0,5,13,76,26,87,0,1,55,57,0,0,3,82,0,2,0,0,0,1,3,1,0,0,2,1,6,0,0,0,1,0,0,0,1,5,2,0,0,0,2,0,1,0,0,0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,105,0,2,109,2,37,76,0,4,108,1,3,109,1,4,76,33,0,0,0,113,113,0,19,94,15,98,0,113,7,106,0,16,95,2,10,103,0,113,7,0,0,0,5,0,0,0,0,0,0,0,0,0,1,9,0,7,0,0,3,68,0,0,0,0,7,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,7,27,6,0,0,1,0,32,0,0,56,0,24,0,0,56,57,10,103,0,33,80,113,106,7,2,78,33,0,49.13274336283186,52.0
03,002,46,1,45,0,5,41,0,1,0,2,9,34,8,0,2,9,27,8,38,0,1,26,19,0,0,1,37,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,44,2,12,34,0,0,45,1,3,43,0,2,22,22,0,0,1,45,45,1,17,29,8,38,0,46,3,43,0,13,30,3,3,43,0,46,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,25,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,10,0,0,0,2,0,27,0,0,14,0,3,0,0,27,19,7,39,0,22,24,46,37,9,1,23,22,0,47.80434782608695,49.5
03,003,882,39,843,0,76,806,0,55,0,31,148,648,76,0,31,148,627,191,691,0,16,440,421,5,0,9,758,0,0,0,2,1,13,6,4,2,0,9,10,8,1,7,0,11,1,1,0,0,18,6,0,2,3,4,0,1,5,0,3,874,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37,845,0,2,855,25,265,617,0,2,852,28,16,865,1,20,723,139,0,2,1,879,877,5,413,469,72,810,0,882,48,834,0,110,658,114,86,796,0,882,35,0,0,2,31,0,0,6,0,0,0,0,0,3,0,30,0,54,0,1,9,563,0,0,0,0,77,71,0,0,0,0,31,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,563,0,0,0,0,77,136,71,0,0,2,0,271,0,0,472,0,137,0,0,461,421,50,832,0,139,743,882,805,77,24,719,139,0,44.69501133786848,45.0
03,008,744,29,714,1,19,725,0,44,0,22,23,655,128,0,22,23,571,151,593,0,8,385,351,0,1,7,404,1,6,1,11,3,46,10,5,107,3,13,11,4,4,7,0,6,13,1,2,1,44,7,0,0,3,16,0,1,6,0,0,731,0,0,0,0,0,4,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,20,724,0,2,731,11,156,588,0,1,738,5,28,716,0,16,585,143,0,0,2,742,738,6,306,438,22,722,0,744,34,710,0,34,703,7,25,719,0,744,62,3,5,0,22,0,0,0,0,2,0,0,0,19,9,43,0,43,0,2,23,487,0,0,0,1,6,17,0,1,2,0,22,0,0,0,0,0,0,0,0,3,1,0,0,1,2,0,487,0,2,0,0,6,200,17,0,0,5,0,102,0,0,630,0,7,0,0,393,351,16,728,0,143,601,744,738,6,6,595,143,0,34.780913978494624,32.0
03,009,70,2,68,0,4,66,0,1,0,0,42,27,9,0,0,42,19,20,50,0,0,36,34,0,0,4,52,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,5,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,0,0,69,1,18,52,0,0,69,1,0,70,0,2,21,47,0,2,3,65,65,5,7,63,17,53,0,70,0,70,0,23,39,8,4,66,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,18,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,42,10,0,0,0,0,0,62,0,0,7,0,1,0,0,36,34,9,61,0,47,23,70,28,42,2,21,47,0,44.17142857142857,44.5
04,001,16,1,15,0,1,15,0,0,0,0,7,9,0,0,0,7,9,0,16,0,0,6,10,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,15,1,1,15,0,0,16,0,0,16,0,0,8,8,0,0,0,16,16,0,4,12,0,16,0,16,0,15,1,2,14,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,7,1,0,0,0,1,0,8,0,0,6,0,1,0,0,6,10,1,15,0,8,8,16,9,7,1,7,8,0,33.0,31.0
04,002,379,33,346,0,16,363,0,30,0,4,124,221,27,0,4,124,224,53,326,0,8,174,197,0,0,0,0,353,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,1,8,0,0,0,6,0,1,0,0,0,371,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,372,0,0,377,2,64,315,0,1,375,3,5,374,0,7,189,183,0,0,1,378,378,1,122,257,25,354,0,379,17,362,0,68,310,1,19,360,0,379,22,0,1,0,4,0,0,0,0,1,0,0,0,6,2,2,0,30,0,0,3,182,0,0,2,0,115,9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,115,68,9,0,0,3,0,130,0,0,243,0,3,0,0,182,197,12,367,0,183,196,379,264,115,5,191,183,0,37.23482849604222,33.0
04,003,207,8,199,0,12,195,0,8,0,5,12,182,34,0,5,12,156,45,162,0,9,85,113,0,0,0,0,182,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,2,2,0,1,0,0,0,203,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,201,0,0,206,1,35,172,0,1,205,1,16,191,0,13,177,17,0,0,1,206,206,1,140,67,9,198,0,207,9,198,0,4,179,24,11,196,0,207,29,0,0,0,5,0,0,1,0,1,0,0,0,3,0,2,0,8,0,0,3,143,0,0,0,0,5,7,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1,0,0,5,45,7,0,0,0,0,134,0,0,72,0,0,1,0,94,113,6,201,0,17,190,207,202,5,14,176,17,0,36.95169082125604,34.0
04,004,40,3,37,0,2,38,0,1,0,1,5,33,3,0,1,5,31,9,31,0,0,25,15,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,39,0,0,40,0,9,31,0,0,40,0,1,39,0,3,34,3,0,0,0,40,40,0,20,20,1,39,0,40,1,39,0,7,33,0,1,39,0,40,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,7,2,0,0,0,0,25,0,0,15,0,0,0,0,25,15,0,40,0,3,37,40,37,3,3,34,3,0,34.075,27.5
04,005,10,0,10,0,0,10,0,0,0,0,3,7,0,0,0,3,7,1,9,0,0,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,1,5,4,0,0,0,10,10,0,5,5,2,8,0,10,2,8,0,1,8,1,0,10,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,0,3,0,0,6,0,0,0,0,4,6,0,10,0,4,6,10,7,3,0,6,4,0,32.4,30.0
04,006,11,1,10,0,0,11,0,0,0,0,0,11,2,0,0,0,9,6,5,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,2,9,0,4,7,0,3,8,0,0,11,0,2,9,0,0,0,0,11,11,0,7,4,2,9,0,11,0,11,0,3,8,0,1,10,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,2,0,6,0,0,3,0,0,0,0,6,5,1,10,0,0,11,11,11,0,1,10,0,0,38.81818181818182,41.0
04,007,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,31.0,31.0
04,008,10,0,10,0,0,10,0,0,0,0,3,7,0,0,0,3,7,2,8,0,1,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,2,8,0,0,10,0,0,10,0,3,3,4,0,0,0,10,10,0,3,7,1,9,0,10,1,9,0,0,10,0,1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,0,0,0,5,5,1,9,0,4,6,10,7,3,2,4,4,0,29.5,26.5
04,009,39,2,37,0,3,36,0,0,0,0,3,36,4,0,0,3,32,6,33,0,0,17,22,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,38,1,4,35,0,0,39,0,3,36,0,6,32,1,0,1,0,38,38,1,26,13,2,37,0,39,3,36,0,8,31,0,0,39,0,39,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,7,3,0,0,1,0,35,0,0,3,0,0,0,0,17,22,0,39,0,1,38,39,39,0,4,34,1,0,23.128205128205128,11.0
04,010,10,0,10,0,0,10,0,1,0,0,0,9,0,0,0,0,10,1,9,0,0,4,6,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,2,8,0,0,0,0,10,10,0,5,5,0,10,0,10,0,10,0,4,6,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,4,6,1,9,0,0,10,10,10,0,2,8,0,0,16.8,1.0
04,011,11,1,10,0,1,10,0,1,0,0,0,10,1,0,0,0,10,4,7,0,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,1,10,0,0,11,0,1,10,0,0,11,0,0,0,0,11,11,0,7,4,0,11,0,11,0,11,0,2,9,0,1,10,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,9,0,0,2,0,0,0,0,4,7,0,11,0,0,11,11,11,0,0,11,0,0,33.18181818181818,40.0
05,002,180,12,168,0,21,159,0,17,0,0,21,142,30,0,0,21,129,61,119,0,0,86,94,0,0,0,0,0,136,0,2,2,4,9,0,3,0,1,2,1,0,0,3,2,0,1,0,0,1,0,0,3,0,6,0,3,1,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,174,0,0,180,0,81,99,0,0,180,0,8,172,0,5,96,79,0,0,1,179,179,1,62,118,31,149,0,180,15,165,0,32,147,1,23,157,0,180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,4,112,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,17,47,4,0,0,23,0,0,0,0,157,0,0,0,0,86,94,18,162,0,79,101,180,163,17,3,98,79,0,58.861111111111114,59.5
05,003,16,0,16,0,0,16,0,1,0,3,1,11,5,0,3,1,7,1,15,0,0,11,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,16,0,2,14,0,0,16,0,0,16,0,0,3,13,0,0,0,16,16,0,1,15,1,15,0,16,0,16,0,5,11,0,0,16,0,16,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,11,0,0,0,0,5,0,0,0,0,11,5,0,16,0,13,3,16,15,1,0,3,13,0,20.25,14.5
05,004,15,0,15,0,0,15,0,0,0,1,0,14,1,0,1,0,13,1,14,0,0,5,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,15,0,1,14,0,0,15,0,0,15,0,0,14,1,0,0,0,15,15,0,8,7,0,15,0,15,0,15,0,3,12,0,0,15,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,0,3,0,0,5,10,0,15,0,1,14,15,15,0,1,13,1,0,17.0,1.0
